"user_id","course_id","required_activities_delay_1_week","required_activities_delay_2_week","required_activities_delay_3_week","required_activities_delay_4_week","required_activities_delay_5_week","required_activities_delay_6_week","required_activities_delay_7_week","required_activities_delay_8_week","required_activities_delay_9_week","required_activities_delay_10_week","success_required_done_1_week","success_required_done_2_week","success_required_done_3_week","success_required_done_4_week","success_required_done_5_week","success_required_done_6_week","success_required_done_7_week","success_required_done_8_week","success_required_done_9_week","success_required_done_10_week","mean_result_required_1_week","mean_result_required_2_week","mean_result_required_3_week","mean_result_required_4_week","mean_result_required_5_week","mean_result_required_6_week","mean_result_required_7_week","mean_result_required_8_week","mean_result_required_9_week","mean_result_required_10_week","cur_date_progress_1_week","cur_date_progress_2_week","cur_date_progress_3_week","cur_date_progress_4_week","cur_date_progress_5_week","cur_date_progress_6_week","cur_date_progress_7_week","cur_date_progress_8_week","cur_date_progress_9_week","cur_date_progress_10_week","current_progress_1_week","current_progress_2_week","current_progress_3_week","current_progress_4_week","current_progress_5_week","current_progress_6_week","current_progress_7_week","current_progress_8_week","current_progress_9_week","current_progress_10_week","end_status","m2_progress","m2_success"
67955,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67956,49,4,0,0,0,0,0,6,2,0,0,1,4,6,8,9,9,10,14,17,17,100,100,100,100,96,96,97,97,98,98,50,100,100,100,100,100,83,93,100,100,5,23,35,47,52,52,58,82,100,100,2,100,1
67957,49,0,0,0,0,0,0,0,6,4,0,2,4,6,8,9,9,12,13,16,17,89,92,95,96,96,96,97,98,98,98,100,100,100,100,100,100,100,87,94,100,11,23,35,47,52,52,80,84,96,100,2,100,1
67958,49,4,4,0,0,0,0,11,31,43,53,1,3,6,8,9,9,10,11,14,15,100,100,100,100,96,96,96,97,97,98,50,75,100,100,100,100,83,73,82,88,5,17,35,47,52,52,58,64,82,88,2,94,1
67962,49,0,0,4,0,0,0,2,2,4,0,2,4,5,8,9,9,11,14,16,17,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,92,93,94,100,11,23,29,47,52,52,76,88,96,100,2,100,1
67963,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67965,49,0,0,0,0,7,14,2,2,0,0,2,4,6,8,8,8,11,14,17,17,100,92,95,92,92,92,87,90,92,92,100,100,100,100,89,89,92,93,100,100,11,23,35,47,47,47,76,88,100,100,2,100,1
67966,49,4,0,0,4,0,0,6,2,4,0,1,4,6,7,9,9,10,14,16,17,100,100,100,95,96,96,96,97,98,98,50,100,100,88,100,100,83,93,94,100,5,23,35,41,52,52,72,88,96,100,2,100,1
67967,49,0,4,4,0,0,0,4,2,4,0,2,3,5,8,9,9,11,14,16,17,84,92,95,96,96,96,97,97,98,98,100,75,83,100,100,100,92,93,94,100,11,17,29,47,52,52,64,82,94,100,2,100,1
67968,49,0,0,0,0,0,0,4,0,0,0,2,4,6,8,9,9,11,15,17,17,100,100,100,100,100,100,97,98,98,98,100,100,100,100,100,100,92,100,100,100,11,23,35,47,52,52,64,88,100,100,2,100,1
67969,49,0,0,11,21,35,49,67,2,0,0,2,4,4,6,7,7,9,15,17,17,84,92,95,96,90,86,77,78,77,77,100,100,67,75,78,78,75,100,100,100,11,23,23,35,41,41,52,90,100,100,2,100,1
67971,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67973,49,11,29,43,53,67,81,97,111,127,137,0,1,3,6,7,7,9,12,14,15,100,100,100,100,100,100,100,100,100,100,0,25,50,75,78,78,75,80,82,88,0,5,17,35,41,41,60,75,85,90,2,100,1
67974,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67975,49,0,4,4,0,0,0,0,2,0,0,2,3,5,8,9,9,12,14,17,17,100,100,100,100,100,100,100,100,100,100,100,75,83,100,100,100,100,93,100,100,11,17,42,57,61,68,80,88,100,100,2,100,1
67976,49,0,0,11,36,71,106,147,203,266,0,2,4,4,4,4,4,5,7,8,17,89,84,84,84,84,84,80,76,74,74,100,100,67,50,44,44,42,47,47,100,11,23,23,23,23,23,29,41,47,100,2,100,1
67977,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
67978,49,0,4,18,39,60,81,104,132,167,202,2,3,4,5,6,6,8,10,12,12,90,93,95,96,97,83,87,90,91,91,100,75,67,63,67,67,67,67,71,71,11,17,23,29,35,56,64,72,80,80,2,71,1
67979,49,7,21,46,78,113,148,187,235,278,327,1,2,2,3,4,4,6,7,10,10,100,100,100,100,100,100,100,100,100,100,50,50,33,38,44,44,50,47,59,59,5,11,11,17,23,35,45,50,65,65,1,59,1
67981,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67982,49,0,0,7,25,53,81,122,173,0,0,2,4,5,5,5,5,5,7,17,17,100,84,87,87,87,87,87,81,74,74,100,100,83,63,56,56,42,47,100,100,11,23,29,29,29,29,29,41,100,100,2,100,1
67983,49,0,7,11,14,21,28,37,46,49,56,2,3,5,7,8,8,11,14,16,16,67,78,71,76,79,74,79,79,82,82,100,75,83,88,89,89,92,93,94,94,11,17,57,64,67,67,81,90,96,96,2,94,1
67985,49,4,0,0,0,0,0,2,2,4,0,1,4,6,8,9,9,11,14,16,17,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,92,93,94,100,5,23,35,47,52,52,64,82,94,100,2,100,0
67987,49,4,0,4,4,7,14,21,30,35,42,1,4,5,7,8,8,11,13,16,16,100,100,95,96,96,96,97,97,98,98,50,100,83,88,89,89,92,87,94,94,5,23,29,41,47,47,64,76,94,94,2,94,1
67989,49,0,11,32,64,88,116,6,7,18,32,2,2,3,3,5,5,10,14,15,15,84,84,89,89,87,87,78,74,77,77,100,50,50,38,56,56,83,93,88,88,11,11,17,17,29,29,66,86,90,90,2,88,0
67990,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67991,49,4,0,4,0,0,0,6,0,0,0,1,4,5,8,9,9,10,15,17,17,100,100,100,100,100,100,100,100,98,98,50,100,83,100,100,100,83,100,100,100,5,23,29,47,52,52,58,90,100,100,2,100,1
67992,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67993,49,11,25,46,78,113,148,189,235,293,345,0,1,2,3,4,4,5,7,8,9,100,100,100,100,100,100,100,100,100,100,0,25,33,38,44,44,42,47,47,53,0,5,11,17,23,23,40,50,55,60,1,53,0
67994,49,0,0,0,0,0,0,2,6,0,0,2,4,6,8,9,9,11,13,17,17,100,100,100,100,96,96,97,98,98,98,100,100,100,100,100,100,92,87,100,100,11,23,35,47,52,52,64,76,100,100,2,100,1
67995,49,0,0,0,0,0,0,2,2,0,0,2,4,6,8,9,9,11,14,17,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,93,100,100,11,23,35,47,52,52,64,86,100,100,2,100,1
67996,49,0,4,4,0,0,0,2,4,0,0,2,3,5,8,9,9,11,14,17,17,100,100,100,100,100,100,100,98,98,98,100,75,83,100,100,100,92,93,100,100,11,17,29,47,52,52,64,82,100,100,2,100,1
67998,49,0,0,4,0,0,0,2,0,4,0,2,4,5,8,9,9,11,15,16,17,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,92,100,94,100,11,23,29,47,52,52,64,88,94,100,2,100,1
67999,49,4,4,15,29,43,57,73,85,99,113,1,3,4,6,7,7,9,13,15,15,67,78,75,76,76,79,82,78,78,78,50,75,67,75,78,78,75,87,88,88,5,17,23,35,41,41,52,76,90,90,2,88,1
68000,49,0,0,0,4,0,0,2,2,0,0,2,4,6,7,9,9,11,14,17,17,84,89,92,95,95,95,93,95,95,95,100,100,100,88,100,100,92,93,100,100,11,23,35,41,52,52,64,85,100,100,2,100,0
68001,49,0,0,0,0,0,0,6,4,0,0,2,4,6,8,9,9,10,14,17,17,89,92,95,96,93,93,94,95,96,96,100,100,100,100,100,100,83,93,100,100,11,23,35,47,52,52,61,83,100,100,2,100,1
68004,49,11,18,21,28,35,42,49,60,63,70,0,2,5,7,8,8,11,13,16,16,67,89,93,96,96,96,91,93,94,94,0,50,83,88,89,89,92,87,94,94,0,11,29,41,47,47,73,82,95,95,2,94,1
68005,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68006,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
68007,49,11,32,57,36,53,74,76,90,102,116,0,1,2,5,6,6,12,13,15,15,0,100,62,62,72,72,64,65,65,65,0,25,33,63,67,67,100,87,88,88,0,5,11,33,38,38,76,80,90,90,2,88,0
68008,49,0,0,4,0,7,14,4,6,0,0,2,4,5,8,8,8,11,13,17,17,100,100,100,100,100,100,98,98,98,98,100,100,83,100,89,89,92,87,100,100,11,23,29,47,47,47,64,76,100,100,2,100,1
68009,49,4,0,0,0,0,0,2,4,0,0,1,4,6,8,9,9,11,14,17,17,84,93,95,93,90,90,92,94,95,95,50,100,100,100,100,100,92,93,100,100,5,23,60,67,71,71,81,90,100,100,2,100,1
68010,49,0,4,0,0,0,0,6,2,0,0,2,3,6,8,9,9,10,14,17,17,100,100,100,100,100,100,100,97,98,98,100,75,100,100,100,100,83,93,100,100,11,17,35,47,52,52,72,88,100,100,2,100,1
68012,49,4,18,18,25,32,39,46,57,64,67,1,2,6,7,8,8,11,13,15,16,67,84,75,80,83,86,89,90,92,92,50,50,100,88,89,89,92,87,88,94,5,11,57,61,65,65,80,86,93,96,2,94,1
68013,49,4,0,4,0,0,0,6,6,0,0,1,4,5,8,9,9,10,13,17,17,100,100,100,100,100,100,100,100,100,100,50,100,83,100,100,100,83,87,100,100,5,23,29,47,52,52,58,76,100,100,2,100,1
68014,49,7,21,46,78,120,162,217,293,388,486,1,2,2,3,3,3,3,3,3,3,100,84,84,89,89,89,89,89,89,89,50,50,33,38,33,33,25,20,18,18,5,11,11,17,17,17,17,17,17,17,0,18,0
68015,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68016,49,0,4,0,0,0,0,0,6,0,0,2,3,6,8,9,9,12,13,17,17,100,100,100,96,96,96,97,97,98,98,100,75,100,100,100,100,100,87,100,100,11,17,35,47,52,52,70,76,100,100,2,100,1
68017,49,0,4,0,0,0,0,4,2,0,0,2,3,6,8,9,9,11,14,17,17,100,89,93,95,96,96,94,95,96,96,100,75,100,100,100,100,92,93,100,100,11,17,35,47,52,52,64,82,100,100,2,100,1
68018,49,11,36,75,128,191,254,32,35,42,49,0,0,0,0,0,0,13,15,16,16,0,0,0,0,0,0,31,55,58,58,0,0,0,0,0,0,108,100,94,94,0,0,0,0,0,0,82,91,95,95,2,94,1
68020,49,0,4,0,0,0,0,6,2,0,0,2,3,6,8,9,9,10,14,17,17,100,83,89,92,93,93,94,95,96,96,100,75,100,100,100,100,83,93,100,100,11,17,45,55,60,66,70,87,100,100,2,100,1
68021,49,4,4,22,50,85,120,168,219,286,345,1,3,3,4,4,4,4,7,7,8,100,89,89,92,92,73,61,74,77,77,50,75,50,50,44,44,33,47,41,47,5,17,17,23,23,23,38,52,52,57,1,47,0
68022,49,0,0,4,0,0,0,13,47,100,156,2,4,5,8,9,9,9,9,9,9,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,75,60,53,53,11,23,29,47,52,52,52,52,61,61,1,53,1
68025,49,0,0,4,4,0,0,4,6,0,0,2,4,5,7,9,9,11,13,17,17,100,100,100,100,100,100,100,100,100,100,100,100,83,88,100,100,92,87,100,100,11,23,29,41,52,52,64,76,100,100,2,100,1
68028,49,7,21,39,64,99,134,182,242,323,407,1,2,3,4,4,4,4,5,5,5,100,100,100,100,100,100,100,100,100,100,50,50,50,50,44,44,33,33,29,29,5,11,17,23,23,23,23,29,29,29,0,29,0
68029,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68030,49,0,4,0,0,0,0,4,6,0,0,2,3,6,8,9,9,11,13,17,17,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,92,87,100,100,11,17,35,47,52,52,64,76,100,100,2,100,1
68032,49,0,0,0,0,0,0,2,2,0,0,2,4,6,8,9,9,11,14,17,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,93,100,100,11,23,35,47,52,52,68,84,100,100,2,100,1
68033,49,4,0,0,4,0,0,2,0,0,0,1,4,6,7,9,9,11,15,17,17,100,100,100,100,100,100,100,100,100,100,50,100,100,88,100,100,92,100,100,100,5,23,35,41,52,52,64,88,100,100,2,100,1
68035,49,0,0,0,0,0,0,6,2,0,0,2,4,6,8,9,9,10,14,17,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83,93,100,100,11,23,35,47,52,52,58,82,100,100,2,100,1
68036,49,4,0,0,4,0,0,6,2,0,0,1,4,6,7,9,9,10,14,17,17,100,100,100,100,100,100,100,100,100,100,50,100,100,88,100,100,83,93,100,100,5,23,35,41,52,52,58,82,100,100,2,100,1
68037,49,4,0,0,4,0,0,6,2,0,0,1,4,6,7,9,9,10,14,17,17,100,100,100,100,100,100,94,96,96,96,50,100,100,88,100,100,83,93,100,100,5,23,35,41,52,52,58,82,100,100,2,100,0
68039,49,4,22,47,11,18,25,34,39,50,53,1,1,2,11,11,11,12,14,15,16,100,100,100,77,77,77,74,76,76,79,50,25,33,138,122,122,100,93,88,94,5,5,11,70,70,70,75,85,90,95,2,94,1
68041,49,11,36,75,100,149,198,186,230,286,342,0,0,0,1,2,2,5,8,9,9,0,0,0,33,50,50,64,75,78,78,0,0,0,13,22,22,42,53,53,53,0,0,0,5,11,11,45,59,63,63,1,53,1
68043,49,4,0,0,0,0,0,0,2,0,0,1,4,6,8,9,9,12,14,17,17,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,93,100,100,5,23,35,47,52,52,70,82,100,100,2,100,1
68044,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68046,49,11,36,57,85,120,155,34,0,4,0,0,0,2,3,4,4,9,15,16,17,0,100,84,89,92,92,83,86,88,88,0,0,33,38,44,44,75,100,94,100,0,0,11,17,23,23,55,91,95,100,2,100,0
68047,49,0,0,0,0,0,0,2,2,0,0,2,4,6,8,9,9,11,14,17,17,84,75,80,88,88,88,91,92,93,93,100,100,100,100,100,100,92,93,100,100,11,23,35,47,52,52,76,88,100,100,2,100,1
68048,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68049,49,11,36,75,128,191,254,330,339,437,535,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,33,50,50,0,0,0,0,0,0,0,13,18,18,0,0,0,0,0,0,0,21,26,26,0,18,0
68050,49,4,0,4,0,0,0,4,2,0,0,1,4,5,8,9,9,11,14,17,17,100,100,100,100,100,100,100,100,100,100,50,100,83,100,100,100,92,93,100,100,5,23,29,47,52,52,64,82,100,100,2,100,1
68051,49,0,4,0,4,0,0,2,2,4,11,2,3,6,7,9,9,11,14,16,16,100,100,100,100,100,90,92,93,94,94,100,75,100,88,100,100,92,93,94,94,11,17,35,52,61,61,76,88,96,96,2,94,1
68052,49,11,36,75,128,191,254,319,370,461,552,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0,0,67,48,53,53,0,0,0,0,0,0,17,20,24,24,0,0,0,0,0,0,11,22,27,27,0,24,0
68053,49,0,0,0,4,0,0,0,6,4,0,2,4,6,7,9,9,12,13,16,17,100,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,87,94,100,11,23,35,41,52,52,70,76,94,100,2,100,1
68055,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68056,49,4,15,40,75,110,145,189,244,287,336,1,2,2,6,6,6,7,7,10,10,100,100,100,73,73,73,71,71,70,70,50,50,33,75,67,67,58,47,59,59,5,11,11,50,50,50,54,54,68,68,1,59,1
68058,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
68060,49,0,4,0,0,0,0,2,4,0,0,2,3,6,8,9,9,11,14,17,17,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,92,93,100,100,11,17,35,47,52,52,64,82,100,100,2,100,1
68061,49,0,4,4,0,7,14,0,2,0,0,2,3,5,8,8,8,14,15,17,17,67,84,89,92,92,93,87,85,83,83,100,75,83,100,89,89,117,100,100,100,11,17,29,47,47,47,87,91,100,100,2,100,1
68062,49,0,0,0,0,0,0,0,4,0,0,2,4,6,8,9,9,12,14,17,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,11,23,35,47,52,52,70,82,100,100,2,100,1
68063,49,0,4,22,43,64,85,112,127,148,169,2,3,3,5,6,6,7,12,14,14,100,100,75,83,81,81,85,89,90,90,100,75,50,63,67,67,58,80,82,82,11,17,17,40,45,45,58,79,87,87,2,82,0
68064,49,0,0,0,4,0,0,6,2,4,0,2,4,6,7,9,9,10,14,16,17,100,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,83,93,94,100,11,23,35,41,52,52,58,82,94,100,2,100,1
68065,49,11,36,75,124,173,222,275,322,373,418,0,0,0,1,2,2,4,7,9,10,0,0,0,100,84,84,92,96,96,93,0,0,0,13,22,22,33,47,53,59,0,0,0,5,11,11,23,41,52,58,1,65,0
68066,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68067,49,0,0,4,0,0,0,2,0,0,0,2,4,5,8,9,9,11,15,17,17,84,84,89,92,93,93,95,96,96,96,100,100,83,100,100,100,92,100,100,100,11,23,55,66,70,70,80,93,100,100,2,100,0
68068,49,0,0,0,4,0,0,2,2,0,0,2,4,6,7,9,9,11,14,17,17,100,100,100,100,100,100,97,97,98,98,100,100,100,88,100,100,92,93,100,100,11,23,35,41,52,52,64,82,100,100,2,100,1
68069,49,4,0,0,4,0,0,0,0,4,0,1,4,6,7,9,9,12,15,16,17,100,100,100,100,100,100,100,100,100,100,50,100,100,88,100,100,100,100,94,100,5,23,35,41,52,52,70,88,94,100,2,100,1
68071,49,4,15,18,25,32,39,46,59,64,78,1,2,5,7,8,8,11,12,15,15,100,100,93,95,96,96,97,94,92,92,50,50,83,88,89,89,92,80,88,88,5,11,29,41,47,47,64,70,91,91,2,88,1
68072,49,4,22,43,71,106,141,6,0,0,0,1,1,3,4,4,4,12,15,17,17,67,67,78,84,84,84,78,82,82,82,50,25,50,50,44,44,100,100,100,100,5,5,17,23,23,23,80,92,100,100,2,100,1
68075,49,7,18,25,28,35,42,0,0,4,0,1,2,4,7,8,8,12,15,16,17,100,100,100,100,100,100,93,94,94,95,50,50,67,88,89,89,100,100,94,100,5,11,23,41,47,47,81,92,96,100,2,100,1
68076,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68077,49,11,36,54,100,156,212,281,371,480,592,0,0,1,1,1,1,1,1,1,1,0,0,11,11,11,11,11,11,11,11,0,0,17,13,11,11,8,7,6,6,0,0,11,11,11,11,11,11,11,11,0,6,0
68078,49,0,0,0,0,0,0,2,0,0,0,2,4,6,8,9,9,11,15,17,17,100,100,95,96,96,96,97,98,98,98,100,100,100,100,100,100,92,100,100,100,11,23,35,47,52,52,64,88,100,100,2,100,0
68080,49,0,4,4,0,0,0,2,0,4,0,2,3,5,8,9,9,11,15,16,17,100,100,100,96,96,96,97,98,98,98,100,75,83,100,100,100,92,100,94,100,11,17,29,47,52,52,64,88,94,100,2,100,1
68082,49,0,0,4,4,0,0,0,2,4,0,2,4,5,7,9,9,12,14,16,17,100,100,100,100,100,100,100,100,100,100,100,100,83,88,100,100,100,93,94,100,11,23,29,41,52,52,70,82,94,100,2,100,1
68083,49,0,0,0,4,11,18,31,32,39,46,2,4,6,7,8,8,9,14,16,16,100,100,100,100,96,96,93,95,96,96,100,100,100,88,89,89,75,93,94,94,11,23,47,52,57,57,61,85,95,95,2,94,1
68084,49,0,0,0,0,0,0,6,2,4,0,2,4,6,8,9,9,10,14,16,17,100,100,100,100,96,96,97,97,98,98,100,100,100,100,100,100,83,93,94,100,11,23,35,47,52,52,58,82,94,100,2,100,1
68085,49,4,0,0,0,0,0,2,2,0,0,1,4,6,8,9,9,11,14,17,17,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,92,93,100,100,5,23,35,47,52,52,64,82,100,100,2,100,1
68086,49,0,0,0,0,0,0,6,6,0,0,2,4,6,8,9,9,10,13,17,17,100,93,95,96,93,93,94,95,96,96,100,100,100,100,100,100,83,87,100,100,11,23,35,47,52,52,58,80,100,100,2,100,1
68088,49,0,0,4,0,0,0,2,6,4,0,2,4,5,8,9,9,11,13,16,17,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,92,87,94,100,11,23,29,47,52,52,64,76,94,100,2,100,1
68089,49,0,4,0,4,0,0,0,6,0,0,2,3,6,7,9,9,12,13,17,17,100,100,100,100,100,100,100,100,100,100,100,75,100,88,100,100,100,87,100,100,11,17,35,41,52,52,73,80,100,100,2,100,1
68090,49,4,15,18,29,32,39,48,59,60,67,1,2,5,6,8,8,10,12,16,16,100,100,87,81,79,79,79,78,76,76,50,50,83,75,89,89,83,80,94,94,5,11,29,35,47,47,58,70,94,94,2,100,1
68091,49,0,0,0,4,0,0,2,2,4,0,2,4,6,7,9,9,11,14,16,17,100,92,95,96,96,96,97,97,98,98,100,100,100,88,100,100,92,93,94,100,11,23,35,41,52,52,64,82,94,100,2,100,1
68092,49,0,0,4,0,0,0,6,6,4,0,2,4,5,8,9,9,10,13,16,17,100,92,93,95,96,96,97,97,97,98,100,100,83,100,100,100,83,87,94,100,11,23,29,47,52,52,58,76,94,100,2,100,1
68093,49,0,0,0,0,0,0,2,0,0,0,2,4,6,8,9,9,11,15,17,17,100,92,95,96,96,97,97,98,98,98,100,100,100,100,100,100,92,100,100,100,11,23,35,47,52,52,64,88,100,100,2,100,0
68094,49,11,36,75,128,191,254,319,389,345,394,0,0,0,0,0,0,2,5,10,10,0,0,0,0,0,0,67,67,60,60,0,0,0,0,0,0,17,33,59,59,0,0,0,0,0,0,11,29,68,68,1,59,1
68095,49,0,4,15,33,50,71,105,147,0,0,2,3,4,5,6,6,6,8,17,17,67,67,67,67,67,67,67,63,63,63,100,75,67,63,67,67,50,53,100,100,11,17,23,29,35,35,35,47,100,100,2,100,1
68096,49,4,22,54,93,131,173,228,300,388,101,1,1,1,2,3,3,3,4,4,13,67,67,67,67,67,67,67,67,58,54,50,25,17,25,33,33,25,27,24,76,5,5,5,11,17,17,17,23,23,81,2,76,1
68098,49,0,4,0,4,0,0,6,6,4,0,2,3,6,7,9,9,10,13,16,17,84,89,91,91,92,89,90,91,93,93,100,75,100,88,100,100,83,87,94,100,11,17,60,64,71,71,78,87,96,100,2,100,1
68099,49,0,11,25,43,60,81,113,161,206,90,2,2,4,5,6,6,7,7,10,13,84,84,93,93,89,89,91,91,85,85,100,50,67,63,67,67,58,47,59,76,11,11,23,29,35,35,41,41,58,83,2,76,0
68100,49,0,4,0,4,0,0,6,0,4,0,2,3,6,7,9,9,10,15,16,17,100,100,100,100,100,100,100,100,100,100,100,75,100,88,100,100,83,100,94,100,11,17,35,41,52,52,58,88,94,100,2,100,1
68101,49,0,0,0,0,0,0,4,0,4,0,2,4,6,8,9,9,11,15,16,17,84,95,97,98,98,98,98,99,99,99,100,100,100,100,100,100,92,100,94,100,11,23,35,47,52,52,64,88,96,100,2,100,1
68103,49,0,4,0,0,0,0,6,2,0,0,2,3,6,8,9,9,10,14,17,17,100,100,100,100,100,100,100,97,98,98,100,75,100,100,100,100,83,93,100,100,11,17,35,47,52,52,68,86,100,100,2,100,1
68107,49,11,36,75,128,191,254,330,427,543,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68108,49,0,4,0,4,0,0,2,2,0,0,2,3,6,7,9,9,11,14,17,17,100,100,100,100,96,97,97,98,98,98,100,75,100,88,100,100,92,93,100,100,11,17,35,41,52,52,76,88,100,100,2,100,1
68109,49,0,4,4,4,0,0,2,0,0,0,2,3,5,7,9,9,11,15,17,17,100,100,100,100,100,100,100,100,100,100,100,75,83,88,100,100,92,100,100,100,11,17,29,41,52,52,75,91,100,100,2,100,1
68111,49,7,14,21,32,46,60,76,94,102,116,1,3,5,6,7,7,9,11,15,15,100,100,100,100,100,100,100,96,97,97,50,75,83,75,78,78,75,73,88,88,5,17,29,35,41,41,52,64,92,92,2,94,1
68112,49,4,4,0,0,0,0,2,2,0,0,1,3,6,8,9,9,11,14,17,17,100,100,100,100,96,96,97,97,98,98,50,75,100,100,100,100,92,93,100,100,5,17,35,47,52,52,75,87,100,100,2,100,1
68114,49,4,0,4,7,14,21,32,39,46,49,1,4,5,7,8,8,10,13,15,16,100,92,93,95,96,96,97,97,98,98,50,100,83,88,89,89,83,87,88,94,5,23,29,41,47,47,58,76,88,94,2,94,1
68115,49,4,18,36,46,67,88,55,89,142,198,1,2,3,6,6,6,9,9,9,9,100,100,100,95,95,95,87,87,87,87,50,50,50,75,67,67,75,60,53,53,5,11,17,35,35,35,57,60,61,61,1,53,0
68117,49,0,0,0,0,0,0,2,2,4,0,2,4,6,8,9,9,11,14,16,17,100,100,100,100,96,96,97,97,98,98,100,100,100,100,100,100,92,93,94,100,11,23,35,47,52,52,64,82,94,100,2,100,1
